wavelength,mm_cm_2
3842.0,2.425066595328768e-08
3843.0,2.4273697231714517e-08
3844.0,2.4306823497202146e-08
3845.0,2.4330222473833177e-08
3846.0,2.4353454314916836e-08
3847.0,2.437702042709523e-08
3848.0,2.4404029531549343e-08
3849.0,2.4427495362399308e-08
3850.0,2.4451863725205048e-08
3851.0,2.4482081832168548e-08
3852.0,2.4505714798565887e-08
3853.0,2.4529448046291652e-08
3854.0,2.4553281575345818e-08
3855.0,2.457751622971367e-08
3856.0,2.4601516894315205e-08
3857.0,2.4625584413135696e-08
3858.0,2.464991934883197e-08
3859.0,2.4674154003199812e-08
3860.0,2.469962546061816e-08
3861.0,2.472409410475232e-08
3862.0,2.4748663030214897e-08
3863.0,2.477326538278696e-08
3864.0,2.4798034870906368e-08
3865.0,2.4822837786135256e-08
3866.0,2.4849947171917778e-08
3867.0,2.487501750402245e-08
3868.0,2.490018811745555e-08
3869.0,2.4927330930347533e-08
3870.0,2.4952768960656406e-08
3871.0,2.4978340699403174e-08
3872.0,2.500438041768256e-08
3873.0,2.5030286427524056e-08
3874.0,2.505639300002239e-08
3875.0,2.508253299963019e-08
3876.0,2.5109675812522185e-08
3877.0,2.514738159200761e-08
3878.0,2.5174056425366985e-08
3879.0,2.5200831540054775e-08
3880.0,2.5228308624041493e-08
3881.0,2.5255551718261904e-08
3882.0,2.529262238266735e-08
3883.0,2.5320099466654068e-08
3884.0,2.5347777113297613e-08
3885.0,2.5377861511823238e-08
3886.0,2.5409216140508815e-08
3887.0,2.543769603777972e-08
3888.0,2.5466276216379046e-08
3889.0,2.5495090384744672e-08
3890.0,2.5524506241080833e-08
3891.0,2.555392209741698e-08
3892.0,2.558357194351944e-08
3893.0,2.561853670002809e-08
3894.0,2.564878823410105e-08
3895.0,2.567944089348771e-08
3896.0,2.5710327542640664e-08
3897.0,2.5741581889997822e-08
3898.0,2.5773203935559187e-08
3899.0,2.5805494523309988e-08
3900.0,2.5837985673717656e-08
3901.0,2.5871011657876882e-08
3902.0,2.590430505891189e-08
3903.0,2.5941308869098383e-08
3904.0,2.597557165630809e-08
3905.0,2.601036927726939e-08
3906.0,2.6045735159091712e-08
3907.0,2.6082337843964534e-08
3908.0,2.6118907101727883e-08
3909.0,2.6158050246920627e-08
3910.0,2.6196190578829222e-08
3911.0,2.6235534286678818e-08
3912.0,2.6275847380703134e-08
3913.0,2.6316127047617975e-08
3914.0,2.6358111497115913e-08
3915.0,2.6400229655051783e-08
3916.0,2.6443384053381294e-08
3917.0,2.6487641546323407e-08
3918.0,2.6533169269425495e-08
3919.0,2.6582273693241156e-08
3920.0,2.6630609293538986e-08
3921.0,2.668001456133993e-08
3922.0,2.6731158038833463e-08
3923.0,2.6783772309143802e-08
3924.0,2.6838225070475127e-08
3925.0,2.6894583177046456e-08
3926.0,2.6953515171047172e-08
3927.0,2.7014285656068897e-08
3928.0,2.7078331997818966e-08
3929.0,2.7144317111918433e-08
3930.0,2.7213243811651575e-08
3931.0,2.728541294100356e-08
3932.0,2.736119219817862e-08
3933.0,2.7441350406694627e-08
3934.0,2.752538615990945e-08
3935.0,2.762165623519143e-08
3936.0,2.7715820402576582e-08
3937.0,2.781687055451315e-08
3938.0,2.792367016927905e-08
3939.0,2.803795745656694e-08
3940.0,2.8160701802551363e-08
3941.0,2.8292972874735615e-08
3942.0,2.8436274893045926e-08
3943.0,2.859187808764226e-08
3944.0,2.8761821512202546e-08
3945.0,2.8949180460798054e-08
3946.0,2.915569314312161e-08
3947.0,2.938450170746359e-08
3948.0,2.964001853227441e-08
3949.0,2.992782594483619e-08
3950.0,3.0254575939933624e-08
3951.0,3.063059749439423e-08
3952.0,3.106571817840293e-08
3953.0,3.157464592012779e-08
3954.0,3.218021143533909e-08
3955.0,3.291430418647307e-08
3956.0,3.3823889262340067e-08
3957.0,3.497879589462865e-08
3958.0,3.650307208659274e-08
3959.0,3.862235082717556e-08
3960.0,4.1812634155267665e-08
3961.0,4.736821974966311e-08
3962.0,6.121573411990533e-08
3963.0,3.511250433252023e-07
3964.0,2.103661595038893e-07
3965.0,9.467326226242245e-07
3966.0,3.6039438078203663e-06
3967.0,3.0005042567718447e-07
3968.0,1.9877062949853866e-07
3969.0,4.0400338779942916e-06
3970.0,5.868329630623867e-07
3971.0,8.875900378338282e-07
3972.0,1.8985394804664345e-06
3973.0,3.495372556252398e-05
3974.0,4.2185346426155655e-06
3975.0,9.944097088654172e-05
3976.0,4.701222103377676e-07
3977.0,3.762689150707153e-07
3978.0,1.68846012556212e-07
3979.0,7.641504080134996e-06
3980.0,2.00931023583772e-07
3981.0,2.508968640105739e-06
3982.0,2.782425794570666e-07
3983.0,2.507514560843668e-06
3984.0,6.287539010534845e-07
3985.0,1.5266695730023525e-05
3986.0,2.654369880890946e-07
3987.0,2.175456340761806e-07
3988.0,7.329228023027347e-07
3989.0,9.702653076914066e-07
3990.0,0.0001550770518932311
3991.0,6.526743405911515e-07
3992.0,8.459030896101786e-07
3993.0,3.843248484536834e-05
3994.0,2.6895953688534843e-07
3995.0,2.652414394986781e-07
3996.0,1.949535878678286e-06
3997.0,1.7689292061962247e-06
3998.0,2.417251337134005e-06
3999.0,2.984980707132631e-07
4000.0,3.5323095122199485e-05
4001.0,3.081387833563413e-07
4002.0,2.672119676021054e-06
4003.0,8.157050389123636e-07
4004.0,1.764740789379271e-07
4005.0,8.62927516464725e-08
4006.0,9.49299824631743e-08
4007.0,4.4671989099579257e-07
4008.0,2.7347253093528422e-06
4009.0,1.58014960544804e-07
4010.0,6.562443558783909e-06
4011.0,6.493115733781781e-08
4012.0,5.099305550090403e-08
4013.0,6.678569337137412e-08
4014.0,1.0863944287129344e-05
4015.0,5.8215651044735014e-08
4016.0,4.012757356673894e-08
4017.0,3.6051806108708634e-08
4018.0,3.42881918129186e-08
4019.0,3.3284843694980133e-08
4020.0,3.261335991988884e-08
4021.0,3.212709575838635e-08
4022.0,3.175528601971932e-08
4023.0,3.146039205994942e-08
4024.0,3.122038541393403e-08
4025.0,3.10214606854609e-08
4026.0,3.0854091148330026e-08
4027.0,3.0713095600573345e-08
4028.0,3.0591320640763585e-08
4029.0,3.0486125527252376e-08
4030.0,3.0394869518391406e-08
4031.0,3.031628238402059e-08
4032.0,3.02469545589738e-08
4033.0,3.018635120949944e-08
4034.0,3.013500716934907e-08
4035.0,3.0088610341400706e-08
4036.0,3.004823039315743e-08
4037.0,3.001289793844457e-08
4038.0,2.999013407689353e-08
4039.0,2.9972618271529736e-08
4040.0,2.995002154552607e-08
4041.0,2.993297371969488e-08
4042.0,2.991656100894369e-08
4043.0,2.990298960249769e-08
4044.0,2.989222607324742e-08
4045.0,2.988340131634658e-08
4046.0,2.987668246734252e-08
4047.0,2.98719023906879e-08
4048.0,2.9868927377944805e-08
4049.0,2.986759029356589e-08
4050.0,2.9867824283332207e-08
4051.0,2.987735100953198e-08
4052.0,2.98802925951656e-08
4053.0,2.988450441095918e-08
4054.0,2.9889852748474845e-08
4055.0,2.9896270753493635e-08
4056.0,2.990402584289135e-08
4057.0,2.9912382620259575e-08
4058.0,2.992164192958357e-08
4059.0,2.993173691664438e-08
4060.0,2.994263415433254e-08
4061.0,2.9954534205304894e-08
4062.0,2.9966868808700396e-08
4063.0,2.9979871954285354e-08
4064.0,2.999347678784082e-08
4065.0,3.000771673647628e-08
4066.0,3.0024998552073766e-08
4067.0,3.00403750224313e-08
4068.0,3.005621947232145e-08
4069.0,3.0072598755963166e-08
4070.0,3.0089412592028045e-08
4071.0,3.010896745106968e-08
4072.0,3.012671724619979e-08
4073.0,3.014513558351935e-08
4074.0,3.016368762927681e-08
4075.0,3.018568266730999e-08
4076.0,3.0205103817913736e-08
4077.0,3.022479238539327e-08
4078.0,3.024484865107701e-08
4079.0,3.0265205760746e-08
4080.0,3.028593056861921e-08
4081.0,3.0306989647587116e-08
4082.0,3.033239425078652e-08
4083.0,3.035415529905338e-08
4084.0,3.0376116909977075e-08
4085.0,3.039837936488603e-08
4086.0,3.0421611205969684e-08
4087.0,3.044460905728704e-08
4088.0,3.046774061704228e-08
4089.0,3.049110616656384e-08
4090.0,3.0514805987180127e-08
4091.0,3.0538739797562715e-08
4092.0,3.0569024758745156e-08
4093.0,3.0593560257098264e-08
4094.0,3.0618396599436624e-08
4095.0,3.064363406708867e-08
4096.0,3.0668971816069124e-08
4097.0,3.0694576981925355e-08
4098.0,3.072044956465738e-08
4099.0,3.0746622991374656e-08
4100.0,3.0777309077870784e-08
4101.0,3.0804251328105934e-08
4102.0,3.0831293859669505e-08
4103.0,3.085867066232781e-08
4104.0,3.088634830897137e-08
4105.0,3.09144270809286e-08
4106.0,3.0942773269761615e-08
4107.0,3.0971453729689366e-08
4108.0,3.100050188782131e-08
4109.0,3.1029951171266933e-08
4110.0,3.105976815291676e-08
4111.0,3.109045423941288e-08
4112.0,3.112114032590899e-08
4113.0,3.115292950701772e-08
4114.0,3.1190267588298944e-08
4115.0,3.1222424467611873e-08
4116.0,3.1255116180676364e-08
4117.0,3.128881070702505e-08
4118.0,3.132314034845371e-08
4119.0,3.1357904542305523e-08
4120.0,3.139447380006887e-08
4121.0,3.1430708786737494e-08
4122.0,3.146774602403346e-08
4123.0,3.1505919783051515e-08
4124.0,3.154743625301685e-08
4125.0,3.1588417889230615e-08
4126.0,3.1629900932086484e-08
4127.0,3.16734230286202e-08
4128.0,3.171791451132862e-08
4129.0,3.176421105794858e-08
4130.0,3.181268036668429e-08
4131.0,3.1864258396600966e-08
4132.0,3.191764149042918e-08
4133.0,3.197423358676679e-08
4134.0,3.203440238381801e-08
4135.0,3.20989167051007e-08
4136.0,3.2168645655461164e-08
4137.0,3.2244725756621475e-08
4138.0,3.232939662491632e-08
4139.0,3.2423895063396203e-08
4140.0,3.253112923058526e-08
4141.0,3.2656012911576e-08
4142.0,3.280640147709456e-08
4143.0,3.2990417714742855e-08
4144.0,3.3229856099897214e-08
4145.0,3.3564160621735656e-08
4146.0,3.4076932481049896e-08
4147.0,3.4992501009512535e-08
4148.0,3.710242015944178e-08
4149.0,4.522420494807151e-08
4150.0,4.31447044677626e-07
4151.0,1.0053504017958961e-07
4152.0,4.305244564561741e-08
4153.0,3.8861688931000336e-08
4154.0,3.9031832918217385e-08
4155.0,4.24684740431259e-08
4156.0,6.589619798830033e-08
4157.0,2.900764447526615e-07
4158.0,1.2608973110052448e-07
4159.0,1.840720609211165e-07
4160.0,1.7307454190453347e-07
4161.0,1.2851754206154099e-07
4162.0,4.920704504176716e-06
4163.0,6.585508264364867e-08
4164.0,6.369936835374156e-08
4165.0,1.1018009834689926e-07
4166.0,1.920768508265911e-06
4167.0,6.135445662421786e-07
4168.0,3.058567145926266e-05
4169.0,4.029805182505071e-06
4170.0,6.5000017183331975e-06
4171.0,9.214750987065036e-08
4172.0,5.973758733901383e-08
4173.0,5.912821113332292e-08
4174.0,4.526364893724953e-06
4175.0,6.202801288009671e-08
4176.0,6.988973475702732e-08
4177.0,5.808428250448435e-07
4178.0,5.900553364155739e-06
4179.0,6.9036674923279e-08
4180.0,5.7165705536169155e-08
4181.0,1.0092613736042252e-07
4182.0,4.4368470945565353e-07
4183.0,1.0951523313948336e-07
4184.0,3.688046415254174e-07
4185.0,5.871271216257482e-08
4186.0,4.937886038445785e-08
4187.0,5.520988536090997e-08
4188.0,1.1252200163657042e-07
4189.0,1.3168944047942415e-06
4190.0,1.0783752651503865e-07
4191.0,6.0318884772747515e-06
4192.0,1.0183702609355896e-07
4193.0,3.553769716501548e-07
4194.0,9.661838576265031e-08
4195.0,9.678117578578332e-08
4196.0,4.44105891035012e-08
4197.0,3.954126206658433e-08
4198.0,3.8076820400576723e-08
4199.0,3.77315183597217e-08
4200.0,3.8327857992718175e-08
4201.0,4.095489452619313e-08
4202.0,5.3835362619384453e-08
4203.0,6.22135333376713e-07
4204.0,8.008132616421881e-08
4205.0,4.344287428426084e-08
4206.0,3.8224568224446924e-08
4207.0,3.6534159298402536e-08
4208.0,3.5779709437599253e-08
4209.0,3.538359819034543e-08
4210.0,3.515863374359283e-08
4211.0,3.503060791431164e-08
4212.0,3.496809921959732e-08
4213.0,3.4959073900039636e-08
4214.0,3.5008211750964796e-08
4215.0,3.513924602009856e-08
4216.0,3.542237363733399e-08
4217.0,3.607386800096075e-08
4218.0,3.80016094042627e-08
4219.0,4.894363941912073e-08
4220.0,6.411419878230021e-06
4221.0,4.666290773978498e-08
4222.0,3.774522347460558e-08
4223.0,3.6029075674267063e-08
4224.0,3.543039614360748e-08
4225.0,3.516197645454012e-08
4226.0,3.502659666117489e-08
4227.0,3.495673400237654e-08
4228.0,3.491996418195635e-08
4229.0,3.490425344050409e-08
4230.0,3.490224781393571e-08
4231.0,3.4909936049114477e-08
4232.0,3.492464397728255e-08
4233.0,3.494470024296629e-08
4234.0,3.496876776178678e-08
4235.0,3.499684653374401e-08
4236.0,3.502893655883799e-08
4237.0,3.5064369294879265e-08
4238.0,3.5103144741867824e-08
4239.0,3.514459435761421e-08
4240.0,3.5189386684307895e-08
4241.0,3.5238190264138326e-08
4242.0,3.529133936820023e-08
4243.0,3.535050535196726e-08
4244.0,3.5415688215439406e-08
4245.0,3.548889358518505e-08
4246.0,3.557279562996202e-08
4247.0,3.5670068518528156e-08
4248.0,3.578706340168329e-08
4249.0,3.5931802785700936e-08
4250.0,3.6119997412033345e-08
4251.0,3.638039459482721e-08
4252.0,3.6774834486607395e-08
4253.0,3.746276439955961e-08
4254.0,3.898403215167114e-08
4255.0,4.4487471455288866e-08
4256.0,1.6564503255308743e-07
4257.0,6.735261714803445e-08
4258.0,4.7617585986330923e-08
4259.0,9.531004869788114e-08
4260.0,7.68178374663799e-08
4261.0,6.352755301105087e-08
4262.0,8.689878514121612e-06
4263.0,7.394945720251063e-08
4264.0,1.0961618301009148e-07
4265.0,1.0006472074930596e-06
4266.0,6.568092740329488e-08
4267.0,4.607592769744092e-08
4268.0,4.166822904234475e-08
4269.0,4.020311883414769e-08
4270.0,3.988155004101842e-08
4271.0,4.0445799648920917e-08
4272.0,4.254101087068209e-08
4273.0,5.03141509075095e-08
4274.0,1.6356586634387324e-07
4275.0,2.0905849098101211e-07
4276.0,1.4442149220655582e-07
4277.0,5.1617139634763016e-08
4278.0,4.281745306602294e-08
4279.0,4.02783298304617e-08
4280.0,3.93032610471373e-08
4281.0,3.8974338289924e-08
4282.0,3.908431348008983e-08
4283.0,3.976789786881057e-08
4284.0,4.192428070090714e-08
4285.0,5.211854627685648e-08
4286.0,9.019402959305427e-07
4287.0,6.413692921674178e-08
4288.0,4.568382770332384e-08
4289.0,4.663282334125938e-08
4290.0,7.200567078666168e-08
4291.0,6.623448033616605e-07
4292.0,5.646440477942778e-08
4293.0,5.154761124705939e-08
4294.0,1.637246451138695e-07
4295.0,8.622288898767415e-08
4296.0,1.2368765901380211e-05
4297.0,5.048396062363182e-08
4298.0,4.159134669055709e-08
4299.0,3.960911909881431e-08
4300.0,3.882057358634868e-08
4301.0,3.842646796566322e-08
4302.0,3.820551477204737e-08
4303.0,3.8075149045103075e-08
4304.0,3.7997598151125956e-08
4305.0,3.7953474366621735e-08
4306.0,3.793174674546435e-08
4307.0,3.7925395594664504e-08
4308.0,3.793074393218016e-08
4309.0,3.794478331815878e-08
4310.0,3.7965842397126705e-08
4311.0,3.7991915542515566e-08
4312.0,3.8022668483230625e-08
4313.0,3.8057098405987715e-08
4314.0,3.8094536768597355e-08
4315.0,3.813498357105956e-08
4316.0,3.817743600009014e-08
4317.0,3.8222228326783825e-08
4318.0,3.826902628004588e-08
4319.0,3.8317829859876304e-08
4320.0,3.836830479518038e-08
4321.0,3.842011681486338e-08
4322.0,3.8473600190020006e-08
4323.0,3.8528420649555554e-08
4324.0,3.858491246456475e-08
4325.0,3.864274136395286e-08
4326.0,3.8701907347719894e-08
4327.0,3.876307895805529e-08
4328.0,3.882491911058015e-08
4329.0,3.888909916076812e-08
4330.0,3.895394775314553e-08
4331.0,3.902080197209133e-08
4332.0,3.908899327541604e-08
4333.0,3.9158521663119664e-08
4334.0,3.923038994848639e-08
4335.0,3.930359531823203e-08
4336.0,3.937880631454605e-08
4337.0,3.9455688666333714e-08
4338.0,3.9534910915784475e-08
4339.0,3.961613879180362e-08
4340.0,3.970037510767532e-08
4341.0,3.978695132121012e-08
4342.0,3.987720451678694e-08
4343.0,3.997113469440578e-08
4344.0,4.006974466735083e-08
4345.0,4.017470579109573e-08
4346.0,4.0288023692208844e-08
4347.0,4.041370962382694e-08
4348.0,4.0560120363318225e-08
4349.0,4.074497227870334e-08
4350.0,4.101439478105489e-08
4351.0,4.152148403175873e-08
4352.0,4.3072167640206415e-08
4353.0,6.048334615135416e-08
4354.0,6.309199777461902e-08
4355.0,4.3519756636048505e-08
4356.0,4.213186305073383e-08
4357.0,4.184873543349839e-08
4358.0,4.181430551074131e-08
4359.0,4.186912597027686e-08
4360.0,4.196606458774826e-08
4361.0,4.208707072404015e-08
4362.0,4.222545895725794e-08
4363.0,4.23772180342649e-08
4364.0,4.2541345141776816e-08
4365.0,4.2717171737604254e-08
4366.0,4.290536636393666e-08
4367.0,4.310693183405823e-08
4368.0,4.332387377453733e-08
4369.0,4.355886635413179e-08
4370.0,4.3816589368167826e-08
4371.0,4.410406250963474e-08
4372.0,4.443565943560587e-08
4373.0,4.483945891803847e-08
4374.0,4.5386994971204516e-08
4375.0,4.6318942783308886e-08
4376.0,4.903054990375026e-08
4377.0,1.034749544577309e-07
4378.0,5.958081419558595e-08
4379.0,5.042011484453859e-08
4380.0,5.233448540405139e-08
4381.0,6.907645318355174e-08
4382.0,8.292597318036233e-07
4383.0,7.037442784438432e-08
4384.0,5.3954363129107966e-08
4385.0,5.185146367216802e-08
4386.0,5.176856444067524e-08
4387.0,5.243744090122791e-08
4388.0,5.368427208456696e-08
4389.0,5.5740373588244845e-08
4390.0,5.95537382369129e-08
4391.0,6.968248667829536e-08
4392.0,1.8486428341562417e-07
4393.0,6.087878885641852e-07
4394.0,6.727306062748896e-07
4395.0,1.5209201101730144e-07
4396.0,3.3135792213840487e-07
4397.0,1.0208572378803731e-07
4398.0,4.2975563293829745e-07
4399.0,1.2363016438550874e-06
4400.0,4.7953194165438805e-06
4401.0,5.48629119645813e-07
4402.0,3.278407216796667e-05
4403.0,2.742640848876024e-07
4404.0,1.2351818356877454e-05
4405.0,2.4545961038371253e-07
4406.0,6.981619511618694e-07
4407.0,1.1905700153852171e-05
4408.0,3.363669744929184e-05
4409.0,5.22469063772324e-07
4410.0,9.732837756785462e-07
4411.0,3.2723134547397574e-06
4412.0,1.280422085648364e-06
4413.0,8.123322435665483e-06
4414.0,9.097354978596223e-06
4415.0,0.00022000687214667
4416.0,1.7447547206254258e-05
4417.0,3.7444379489349514e-05
4418.0,8.452479182645098e-06
4419.0,8.334147215111043e-06
4420.0,9.810656067638367e-05
4421.0,7.293695005657658e-07
4422.0,3.165463699309643e-05
4423.0,9.108887331364372e-06
4424.0,5.611174877448872e-05
4425.0,3.852708356517664e-06
4426.0,8.694224038353087e-06
4427.0,5.847471114312779e-05
4428.0,0.00010382326493843848
4429.0,6.002439193829129e-05
4430.0,0.0006344766221941065
4431.0,6.289076657559219e-05
4432.0,1.531269143265823e-05
4433.0,2.567813723621827e-05
4434.0,6.717511919673337e-05
4435.0,3.4116376470227906e-05
4436.0,1.6765767881445054e-05
4437.0,8.910597717971149e-05
4438.0,2.5381438212536834e-05
4439.0,4.7332452742527117e-05
4440.0,1.0266869257724464e-06
4441.0,4.700018727436652e-05
4442.0,1.1397975788068343e-05
4443.0,2.5151025146940157e-05
4444.0,2.6737676325180676e-05
4445.0,8.557172889514212e-05
4446.0,4.881260514998698e-05
4447.0,2.9858163848694535e-06
4448.0,1.0618288459613027e-05
4449.0,2.163429266773458e-05
4450.0,7.157044982132456e-06
4451.0,1.3462032943800773e-05
4452.0,1.6796587676379067e-05
4453.0,4.622200416583747e-06
4454.0,5.1742491295286385e-06
4455.0,2.6249774235314273e-05
4456.0,0.0001079765832904459
4457.0,7.016751403674709e-06
4458.0,5.46920994351748e-06
4459.0,0.0001631349909027676
4460.0,3.555775343069922e-06
4461.0,2.1370786763759733e-06
4462.0,6.600450182299253e-06
4463.0,7.317963087134982e-06
4464.0,3.55771411541935e-05
4465.0,0.00015490055675521422
4466.0,1.4045503139650186e-06
4467.0,1.595840290634618e-06
4468.0,4.167792290409189e-05
4469.0,1.2698123211016664e-06
4470.0,4.512058090870553e-06
4471.0,2.9197945009495355e-05
4472.0,7.80676770895715e-06
4473.0,3.3816201027161297e-06
4474.0,7.982293460799332e-06
4475.0,1.6156993363724658e-06
4476.0,1.7745382751657768e-05
4477.0,7.038044472408943e-07
4478.0,3.48063120097485e-05
4479.0,7.472630322666075e-06
4480.0,8.008834585720813e-07
4481.0,4.162911932426146e-07
4482.0,6.381736605018088e-07
4483.0,1.216486053359554e-06
4484.0,9.94095494036372e-07
4485.0,4.728665760254924e-06
4486.0,2.4744919193953935e-06
4487.0,2.3122668144124783e-07
4488.0,4.6292535366825294e-07
4489.0,2.0843106413620584e-05
4490.0,8.695694831169896e-07
4491.0,4.024089146785206e-07
4492.0,1.6087799247115762e-07
4493.0,3.759413293978809e-05
4494.0,6.523133278088442e-07
4495.0,1.7387946670064084e-07
4496.0,9.31078707258067e-08
4497.0,2.0018259060267385e-07
4498.0,9.87139312555062e-08
4499.0,6.693176983977067e-08
4500.0,6.25434589081688e-08
4501.0,6.587547318042714e-08
4502.0,1.1948152582882752e-05
4503.0,6.383875940024355e-08
4504.0,5.63942078495347e-08
4505.0,5.448418281425338e-08
4506.0,5.347067285503515e-08
4507.0,5.277070918267269e-08
4508.0,5.2230192822495945e-08
4509.0,5.1789289248548435e-08
4510.0,5.1418582604494014e-08
4511.0,5.110236214888041e-08
4512.0,5.083093401996049e-08
4513.0,5.05979470669344e-08
4514.0,5.0399390036665395e-08
4515.0,5.023325730258509e-08
4516.0,5.0099883135788233e-08
4517.0,4.999993607846427e-08
4518.0,4.993776165484469e-08
4519.0,4.992037955791878e-08
4520.0,4.996149490257045e-08
4521.0,5.0083838123241244e-08
4522.0,5.033186727553014e-08
4523.0,5.0794832741729764e-08
4524.0,5.1681988227140437e-08
4525.0,5.3594353160084866e-08
4526.0,5.906369681204024e-08
4527.0,9.645760136608568e-08
4528.0,2.4768217889256543e-07
4529.0,4.3727673256969923e-07
