date,KITT,KITT_err,SA48,SA48_err
1263780900.0,,,9.4,0.125
1263782700.0,,,9.2,0.125
1263784500.0,,,8.9,0.125
1263786300.0,,,9.3,0.125
1263788100.0,,,10.0,0.125
1263789900.0,,,10.3,0.125
1263791700.0,,,10.0,0.125
1263793500.0,,,9.9,0.225
1263795300.0,,,12.4,0.125
1263797100.0,,,12.8,0.225
1263798900.0,,,12.1,0.125
1263800700.0,,,12.1,0.125
1263802500.0,,,13.6,0.125
1263804300.0,,,14.2,0.125
1263806100.0,,,13.7,0.125
1263807900.0,,,13.9,0.125
1263809700.0,,,14.5,0.125
1263811500.0,,,14.5,0.125
1263813300.0,,,14.7,0.125
1263815100.0,,,14.4,0.125
1263816900.0,,,15.7,0.125
1263818700.0,,,15.4,0.125
1263820500.0,,,14.5,0.125
1263822300.0,,,14.0,0.125
1263824100.0,,,14.1,0.125
1263825900.0,,,14.2,0.125
1263827700.0,,,14.7,0.125
1263829500.0,,,14.5,0.125
1263831300.0,,,14.9,0.125
1263833100.0,,,15.0,0.125
1263834900.0,,,13.5,0.125
1263836700.0,,,13.8,0.225
1263838500.0,,,14.1,0.125
1263840300.0,,,15.2,0.125
1263842100.0,,,15.8,0.125
1263843900.0,,,15.1,0.125
1263845700.0,,,14.9,0.125
1263847500.0,,,14.4,0.225
1263849300.0,,,15.3,0.125
1263851100.0,,,15.0,0.125
1263852900.0,,,15.0,0.125
1263854700.0,,,15.2,0.125
1263856500.0,,,14.7,0.125
1263858300.0,,,14.0,0.125
1263860100.0,,,14.5,0.125
1263861900.0,,,13.5,0.125
1263863700.0,,,12.6,0.125
1263865500.0,,,12.8,0.125
1263867300.0,,,13.5,0.125
1263869100.0,,,14.3,0.125
1263870900.0,,,14.5,0.125
1263872700.0,,,14.8,0.125
1263874500.0,,,15.7,0.125
1263876300.0,,,16.2,0.125
1263878100.0,,,16.3,0.125
1263879900.0,,,16.1,0.125
1263881700.0,,,14.9,0.125
1263883500.0,,,13.7,0.125
1263885300.0,,,13.3,0.125
1263887100.0,,,13.1,0.125
1263888900.0,,,13.4,0.125
1263890700.0,,,13.9,0.125
1263892500.0,,,14.2,0.125
1263894300.0,,,14.4,0.125
1263896100.0,,,14.6,0.125
1263897900.0,,,14.4,0.125
1263899700.0,,,14.1,0.125
1263901500.0,,,15.5,0.125
1263903300.0,,,16.6,0.125
1263905100.0,,,16.8,0.125
1263906900.0,,,17.3,0.125
1263908700.0,,,18.1,0.125
1263910500.0,,,18.3,0.125
1263912300.0,,,17.6,0.125
1263914100.0,,,15.9,0.125
1263915900.0,,,15.3,0.125
1263917700.0,,,15.2,0.125
1263919500.0,,,14.2,0.125
1263921300.0,,,13.0,0.125
1263923100.0,,,13.1,0.125
1263924900.0,,,13.2,0.125
1263926700.0,,,12.5,0.125
1263928500.0,,,13.0,0.125
1263930300.0,,,14.1,0.125
1263932100.0,,,15.6,0.125
1263933900.0,,,17.3,0.125
1263935700.0,,,18.1,0.125
1263937500.0,,,17.6,0.125
1263939300.0,,,17.0,0.125
1263941100.0,,,16.3,0.125
1263942900.0,,,17.2,0.125
1263944700.0,,,16.6,0.125
1263946500.0,,,14.9,0.125
1263948300.0,,,15.4,0.125
1263950100.0,,,16.4,0.125
1263951900.0,,,16.3,0.125
1263953700.0,,,16.7,0.125
1263955500.0,,,16.7,0.125
1263957300.0,,,16.0,0.125
1263959100.0,,,17.4,0.125
1263960900.0,,,18.9,0.125
1263962700.0,,,19.2,0.125
1263964500.0,,,20.0,0.125
1263966300.0,,,21.0,0.125
1263968100.0,,,21.5,0.125
1263969900.0,,,20.9,0.125
1263971700.0,,,19.4,0.125
1263973500.0,,,19.1,0.125
1263975300.0,,,17.9,0.125
1263977100.0,,,14.7,0.125
1263978900.0,,,11.7,0.125
1263980700.0,,,8.9,0.125
1263982500.0,,,8.9,0.125
1263984300.0,,,10.1,0.125
1263986100.0,,,10.4,0.125
1263987900.0,,,10.2,0.125
1263989700.0,,,9.5,0.125
1263991500.0,,,8.7,0.125
1263993300.0,,,8.6,0.125
1263995100.0,,,8.8,0.125
1263996900.0,,,8.3,0.125
1263998700.0,,,8.2,0.125
1264000500.0,,,8.6,0.125
1264002300.0,,,8.0,0.125
1264004100.0,,,8.3,0.125
1264005900.0,,,8.5,0.125
1264007700.0,,,8.4,0.125
1264009500.0,,,8.3,0.125
1264011300.0,,,8.5,0.125
1264013100.0,,,8.5,0.125
1264014900.0,,,8.0,0.125
1264016700.0,,,8.1,0.125
1264018500.0,,,7.7,0.125
1264020300.0,,,7.8,0.125
1264022100.0,,,8.5,0.125
1264023900.0,,,8.5,0.125
1264025700.0,,,9.2,0.125
1264027500.0,,,9.4,0.125
1264029300.0,,,9.3,0.125
1264031100.0,,,11.1,0.125
1264032900.0,,,12.3,0.125
1264034700.0,,,11.3,0.125
1264036500.0,,,9.8,0.125
1264038300.0,,,9.9,0.125
1264040100.0,,,10.5,0.125
1264041900.0,,,9.8,0.125
1264043700.0,,,11.5,0.125
1264045500.0,,,14.1,0.125
1264047300.0,,,14.2,0.125
1264049100.0,,,14.7,0.125
1264050900.0,,,16.1,0.125
1264052700.0,,,17.4,0.125
1264054500.0,,,18.0,0.125
1264056300.0,,,18.1,0.125
1264058100.0,,,18.0,0.125
1264059900.0,,,18.0,0.125
1264061700.0,,,18.5,0.125
1264063500.0,,,19.8,0.125
1264065300.0,,,21.2,0.125
1264067100.0,,,22.3,0.125
1264068900.0,,,23.3,0.125
1264070700.0,,,23.7,0.125
1264072500.0,,,22.3,0.125
1264074300.0,,,22.1,0.125
1264076100.0,,,23.0,0.125
1264077900.0,,,21.8,0.125
1264079700.0,,,20.6,0.125
1264081500.0,,,20.9,0.125
1264083300.0,,,21.1,0.125
1264085100.0,,,21.5,0.125
1264086900.0,,,21.8,0.125
1264088700.0,,,21.9,0.125
1264090500.0,,,22.2,0.125
1264092300.0,,,22.4,0.125
1264094100.0,,,23.4,0.125
1264095900.0,,,24.6,0.125
1264097700.0,,,24.5,0.125
1264099500.0,,,23.6,0.125
1264101300.0,,,23.0,0.125
1264103100.0,,,22.8,0.125
1264104900.0,,,23.5,0.125
1264106700.0,,,24.3,0.125
1264108500.0,,,24.0,0.125
1264110300.0,,,23.9,0.125
1264112100.0,,,24.2,0.125
1264113900.0,,,24.6,0.125
1264115700.0,,,24.8,0.125
1264117500.0,,,24.3,0.125
1264119300.0,,,23.8,0.325
1264133700.0,,,25.5,0.125
1264135500.0,,,25.0,0.125
1264137300.0,,,25.6,0.125
1264139100.0,,,24.5,0.125
1264140900.0,,,23.5,0.125
1264142700.0,,,22.7,0.125
1264144500.0,,,22.0,0.125
1264146300.0,,,21.9,0.125
1264148100.0,,,21.2,0.125
1264149900.0,,,20.8,0.125
1264151700.0,,,20.8,0.125
1264153500.0,,,19.8,0.125
1264155300.0,,,19.5,0.125
1264157100.0,,,19.0,0.125
1264158900.0,,,17.0,0.125
1264160700.0,,,16.2,0.125
1264162500.0,,,16.2,0.125
1264164300.0,,,16.3,0.125
1264166100.0,,,15.0,0.125
1264167900.0,,,13.7,0.125
1264169700.0,,,13.6,0.125
1264171500.0,,,13.5,0.125
1264173300.0,,,12.1,0.125
1264175100.0,,,12.0,0.125
1264176900.0,,,11.8,0.125
1264178700.0,,,10.5,0.125
1264180500.0,,,11.3,0.125
1264182300.0,,,11.7,0.125
1264184100.0,,,10.7,0.125
1264185900.0,,,10.7,0.125
1264187700.0,,,11.4,0.125
1264189500.0,,,11.6,0.125
1264191300.0,,,11.1,0.125
1264193100.0,,,11.6,0.125
1264194900.0,,,11.9,0.125
1264196700.0,,,11.4,0.125
1264198500.0,,,11.1,0.125
1264200300.0,,,12.0,0.125
1264202100.0,,,13.3,0.125
1264203900.0,,,12.9,0.125
1264205700.0,,,12.9,0.125
1264207500.0,,,13.8,0.125
1264209300.0,,,14.4,0.125
1264211100.0,,,14.2,0.125
1264212900.0,,,13.7,0.125
1264214700.0,,,13.5,0.125
1264216500.0,,,14.0,0.125
1264218300.0,,,13.9,0.125
1264220100.0,,,13.5,0.125
1264221900.0,,,13.9,0.125
1264223700.0,,,13.7,0.125
1264225500.0,,,12.4,0.125
1264227300.0,,,12.1,0.125
1264229100.0,,,12.4,0.125
1264230900.0,,,11.3,0.125
1264232700.0,,,10.5,0.125
1264234500.0,,,10.3,0.125
1264236300.0,,,10.6,0.125
1264238100.0,,,11.3,0.125
1264239900.0,,,11.1,0.125
1264241700.0,,,10.6,0.125
1264243500.0,,,9.9,0.125
1264245300.0,,,9.4,0.125
1264247100.0,,,10.2,0.125
1264248900.0,,,10.0,0.125
1264250700.0,,,9.1,0.125
1264252500.0,,,9.3,0.125
1264254300.0,,,8.7,0.125
1264256100.0,,,8.1,0.125
1264257900.0,,,8.0,0.125
1264259700.0,,,7.6,0.125
1264261500.0,,,7.4,0.125
1264263300.0,,,7.6,0.125
1264265100.0,,,7.3,0.125
1264266900.0,,,7.1,0.125
1264268700.0,,,7.2,0.125
1264270500.0,,,7.5,0.125
1264272300.0,,,7.1,0.125
1264274100.0,,,6.8,0.125
1264275900.0,,,7.3,0.125
1264277700.0,,,7.3,0.125
1264279500.0,,,7.5,0.125
1264281300.0,,,6.9,0.125
1264283100.0,,,6.2,0.125
1264284900.0,,,6.0,0.125
1264286700.0,,,6.7,0.125
1264288500.0,,,7.7,0.125
1264290300.0,,,6.5,0.125
1264292100.0,,,6.1,0.125
1264293900.0,,,6.6,0.125
1264295700.0,,,6.4,0.125
1264297500.0,,,6.1,0.125
1264299300.0,,,6.0,0.125
1264301100.0,,,6.2,0.125
1264302900.0,,,6.4,0.125
1264304700.0,,,6.0,0.125
1264306500.0,,,6.0,0.125
1264308300.0,,,6.0,0.125
1264310100.0,,,5.8,0.125
1264311900.0,,,5.0,0.125
1264313700.0,,,5.2,0.125
1264315500.0,,,5.5,0.125
1264317300.0,,,4.7,0.125
1264319100.0,,,5.1,0.125
1264320900.0,,,5.2,0.125
1264322700.0,,,5.4,0.125
1264324500.0,,,6.0,0.125
1264326300.0,,,6.2,0.125
1264328100.0,,,6.0,0.125
1264329900.0,,,5.7,0.125
1264331700.0,,,5.2,0.125
1264333500.0,,,5.0,0.125
1264335300.0,,,5.0,0.125
1264337100.0,,,5.1,0.125
1264338900.0,,,5.5,0.125
1264340700.0,,,5.2,0.125
1264342500.0,,,4.9,0.125
1264344300.0,,,4.9,0.125
1264346100.0,,,4.6,0.125
1264347900.0,,,4.8,0.125
1264349700.0,,,5.4,0.125
1264351500.0,,,5.1,0.125
1264353300.0,,,4.5,0.125
1264355100.0,,,5.1,0.125
1264356900.0,,,5.3,0.125
1264358700.0,,,4.7,0.125
1264360500.0,,,4.7,0.125
1264362300.0,,,4.5,0.125
1264364100.0,,,4.6,0.125
1264365900.0,,,5.7,0.125
1264367700.0,,,6.0,0.125
1264369500.0,,,5.5,0.125
1264371300.0,,,4.4,0.125
1264373100.0,,,4.4,0.125
1264374900.0,,,4.6,0.125
1264376700.0,,,4.2,0.125
1264378500.0,,,4.9,0.125
1264380300.0,,,5.3,0.125
1264382100.0,,,5.1,0.125
1264383900.0,,,5.0,0.125
1264385700.0,,,5.0,0.125
1264387500.0,,,5.6,0.125
1264389300.0,,,5.6,0.125
1264391100.0,,,5.4,0.125
1264392900.0,,,5.7,0.125
1264394700.0,,,5.7,0.125
1264396500.0,,,6.2,0.125
1264398300.0,,,6.4,0.125
1264400100.0,,,6.7,0.125
1264401900.0,,,6.8,0.125
1264403700.0,,,6.3,0.125
1264405500.0,,,6.7,0.125
1264407300.0,,,7.3,0.125
1264409100.0,,,8.0,0.125
1264410900.0,,,8.7,0.125
1264412700.0,,,9.0,0.125
1264414500.0,,,9.1,0.125
1264416300.0,,,8.9,0.125
1264418100.0,,,8.9,0.125
1264419900.0,,,9.2,0.125
1264421700.0,,,9.3,0.125
1264423500.0,,,9.0,0.125
1264425300.0,,,9.4,0.125
1264427100.0,,,9.2,0.125
1264428900.0,,,8.9,0.125
1264430700.0,,,9.5,0.125
1264432500.0,,,10.0,0.125
1264434300.0,,,9.8,0.125
1264436100.0,,,9.4,0.125
1264437900.0,,,8.7,0.125
1264439700.0,,,8.3,0.125
1264441500.0,,,8.2,0.125
1264443300.0,,,7.9,0.125
1264445100.0,,,7.5,0.125
1264446900.0,,,7.2,0.125
1264448700.0,,,7.4,0.125
1264450500.0,,,8.1,0.125
1264452300.0,,,8.6,0.125
1264454100.0,,,8.3,0.125
1264455900.0,,,8.2,0.125
1264457700.0,,,8.4,0.125
1264459500.0,,,8.8,0.125
1264461300.0,,,8.6,0.125
1264463100.0,,,8.1,0.125
1264464900.0,,,7.7,0.125
1264466700.0,,,8.1,0.125
1264468500.0,,,8.6,0.125
1264470300.0,,,8.4,0.125
1264472100.0,,,8.7,0.125
1264473900.0,,,9.5,0.125
1264475700.0,,,9.5,0.125
1264477500.0,,,9.3,0.125
1264479300.0,,,9.7,0.125
1264481100.0,,,10.0,0.125
1264482900.0,,,9.8,0.125
1264484700.0,,,8.9,0.125
1264486500.0,,,9.4,0.125
1264488300.0,,,9.8,0.125
1264490100.0,,,8.7,0.125
1264491900.0,,,8.5,0.125
1264493700.0,,,8.6,0.125
1264495500.0,,,8.7,0.125
1264497300.0,,,9.0,0.125
1264499100.0,,,9.2,0.125
1264500900.0,,,9.4,0.125
1264502700.0,,,9.3,0.125
1264504500.0,,,9.6,0.125
1264506300.0,,,10.3,0.125
1264508100.0,,,10.4,0.125
1264509900.0,,,10.4,0.125
1264511700.0,,,10.6,0.125
1264513500.0,,,10.1,0.125
1264515300.0,,,9.8,0.125
1264517100.0,,,10.2,0.125
1264518900.0,,,10.1,0.125
1264520700.0,,,10.3,0.125
1264522500.0,,,9.9,0.125
1264524300.0,,,9.1,0.125
1264526100.0,,,9.3,0.125
1264527900.0,,,10.1,0.125
1264529700.0,,,11.0,0.125
1264531500.0,,,11.0,0.125
1264533300.0,,,10.8,0.125
1264535100.0,,,10.9,0.125
1264536900.0,,,11.0,0.125
1264538700.0,,,11.6,0.125
1264540500.0,,,12.3,0.125
1264542300.0,,,12.6,0.125
1264544100.0,,,12.8,0.125
1264545900.0,,,13.1,0.125
1264547700.0,,,12.9,0.125
1264549500.0,,,12.4,0.125
1264551300.0,,,11.9,0.125
1264553100.0,,,11.7,0.125
1264554900.0,,,12.1,0.125
1264556700.0,,,12.4,0.125
1264558500.0,,,12.6,0.125
1264560300.0,,,12.9,0.125
1264562100.0,,,12.4,0.125
1264563900.0,,,11.9,0.125
1264565700.0,,,12.7,0.125
1264567500.0,,,13.0,0.125
1264569300.0,,,13.2,0.125
1264571100.0,,,13.1,0.125
1264572900.0,,,13.2,0.125
1264574700.0,,,13.1,0.125
1264576500.0,,,13.1,0.125
1264578300.0,,,13.9,0.125
1264580100.0,,,14.2,0.125
1264581900.0,,,13.6,0.125
1264583700.0,,,13.2,0.125
1264585500.0,,,13.8,0.125
1264587300.0,,,13.8,0.125
1264589100.0,,,14.3,0.125
1264590900.0,,,15.5,0.125
1264592700.0,,,16.4,0.125
1264594500.0,,,16.3,0.125
1264596300.0,,,15.5,0.125
1264598100.0,,,15.3,0.125
1264599900.0,,,15.2,0.125
1264601700.0,,,15.9,0.125
1264603500.0,,,16.2,0.125
1264605300.0,,,16.5,0.125
1264607100.0,,,17.0,0.125
1264608900.0,,,16.3,0.125
1264610700.0,,,15.8,0.125
1264612500.0,,,15.7,0.125
1264614300.0,,,15.7,0.125
1264616100.0,,,15.9,0.125
1264617900.0,,,16.1,0.125
1264619700.0,,,16.4,0.125
1264621500.0,,,15.6,0.125
1264623300.0,,,15.1,0.125
1264625100.0,,,16.3,0.125
1264626900.0,,,17.1,0.125
1264628700.0,,,16.8,0.125
1264630500.0,,,16.5,0.125
1264632300.0,,,16.6,0.125
1264634100.0,,,16.3,0.125
1264635900.0,,,16.1,0.125
1264637700.0,,,15.8,0.125
1264639500.0,,,16.8,0.125
1264641300.0,,,17.6,0.125
1264643100.0,,,17.2,0.125
1264644900.0,,,17.2,0.125
1264646700.0,,,18.1,0.125
1264648500.0,,,18.0,0.125
1264650300.0,,,17.2,0.125
1264652100.0,,,17.2,0.125
1264653900.0,,,17.4,0.125
1264655700.0,,,16.4,0.125
1264657500.0,,,15.6,0.125
1264659300.0,,,16.2,0.125
1264661100.0,,,16.1,0.125
1264662900.0,,,16.3,0.125
1264664700.0,,,16.1,0.125
1264666500.0,,,15.5,0.125
1264668300.0,,,15.9,0.125
1264670100.0,,,16.5,0.125
1264671900.0,,,17.3,0.125
1264673700.0,,,17.7,0.125
1264675500.0,,,16.9,0.125
1264677300.0,,,16.7,0.125
1264679100.0,,,17.2,0.125
1264680900.0,,,17.0,0.125
1264682700.0,,,17.2,0.125
1264684500.0,,,17.1,0.125
1264686300.0,,,16.1,0.125
1264688100.0,,,16.0,0.125
1264689900.0,,,16.1,0.125
1264691700.0,,,15.9,0.125
1264693500.0,,,15.8,0.125
1264695300.0,,,15.4,0.125
1264697100.0,,,15.3,0.125
1264698900.0,,,14.9,0.125
1264700700.0,,,14.9,0.125
1264702500.0,,,15.4,0.125
1264704300.0,,,14.9,0.125
1264706100.0,,,14.8,0.125
1264707900.0,,,15.0,0.125
1264709700.0,,,15.2,0.125
1264711500.0,,,15.5,0.125
1264713300.0,,,15.9,0.125
1264715100.0,,,16.1,0.125
1264716900.0,,,15.6,0.125
1264718700.0,,,15.3,0.125
1264720500.0,,,15.1,0.125
1264722300.0,,,14.4,0.125
1264724100.0,,,14.2,0.125
1264725900.0,,,15.4,0.125
1264727700.0,,,15.8,0.125
1264729500.0,,,15.6,0.125
1264731300.0,,,16.0,0.125
1264733100.0,,,16.1,0.125
1264734900.0,,,15.8,0.125
1264736700.0,,,15.4,0.125
1264738500.0,,,15.5,0.125
1264740300.0,,,16.0,0.125
1264742100.0,,,15.4,0.125
1264743900.0,,,15.2,0.125
1264745700.0,,,14.9,0.125
1264747500.0,,,13.5,0.125
1264749300.0,,,13.3,0.125
1264751100.0,,,13.4,0.125
1264752900.0,,,13.2,0.125
1264754700.0,,,13.5,0.125
1264756500.0,,,14.0,0.125
1264758300.0,,,14.4,0.125
1264760100.0,,,13.8,0.125
1264761900.0,,,13.0,0.125
1264763700.0,,,13.2,0.125
1264765500.0,,,13.3,0.125
1264767300.0,,,12.7,0.125
1264769100.0,,,12.7,0.125
1264770900.0,,,12.4,0.125
1264772700.0,,,11.8,0.125
1264774500.0,,,11.9,0.125
1264776300.0,,,12.0,0.125
1264778100.0,,,12.0,0.125
1264779900.0,,,12.4,0.125
1264781700.0,,,11.9,0.125
1264783500.0,,,11.4,0.125
1264785300.0,,,11.9,0.125
1264787100.0,,,12.7,0.125
1264788900.0,,,13.0,0.125
1264790700.0,,,12.4,0.125
1264792500.0,,,12.0,0.125
1264794300.0,,,11.8,0.125
1264796100.0,,,11.8,0.125
1264797900.0,,,11.6,0.125
1264799700.0,,,12.1,0.125
1264801500.0,,,12.0,0.125
1264803300.0,,,11.5,0.125
1264805100.0,,,11.5,0.125
1264806900.0,,,11.0,0.125
1264808700.0,,,11.4,0.125
1264810500.0,,,11.5,0.125
1264812300.0,,,11.2,0.125
1264814100.0,,,11.2,0.125
1264815900.0,,,10.9,0.125
1264817700.0,,,10.4,0.125
1264819500.0,,,10.4,0.125
1264821300.0,,,10.4,0.125
1264823100.0,,,9.9,0.125
1264824900.0,,,9.4,0.125
1264826700.0,,,9.5,0.125
1264828500.0,,,9.2,0.125
1264830300.0,,,9.0,0.125
1264832100.0,,,9.0,0.125
1264833900.0,,,8.2,0.125
1264835700.0,,,8.3,0.125
1264837500.0,,,8.4,0.125
1264839300.0,,,8.7,0.125
1264841100.0,,,9.1,0.125
1264842900.0,,,9.6,0.125
1264844700.0,,,9.8,0.125
1264846500.0,,,9.3,0.125
1264848300.0,,,8.9,0.125
1264850100.0,,,9.1,0.125
1264851900.0,,,9.6,0.125
1264853700.0,,,9.8,0.125
1264855500.0,,,9.6,0.125
1264857300.0,,,9.2,0.125
1264859100.0,,,8.7,0.125
1264860900.0,,,8.7,0.125
1264862700.0,,,8.6,0.125
1264864500.0,,,8.3,0.125
1264866300.0,,,8.5,0.125
1264868100.0,,,8.2,0.125
1264869900.0,,,8.4,0.125
1264871700.0,,,9.0,0.125
1264873500.0,,,9.4,0.125
1264875300.0,,,9.3,0.125
1264877100.0,,,9.1,0.125
1264878900.0,,,9.0,0.125
1264880700.0,,,9.1,0.125
1264882500.0,,,9.7,0.125
1264884300.0,,,10.2,0.125
1264886100.0,,,10.6,0.125
1264887900.0,,,10.5,0.125
1264889700.0,,,10.4,0.125
1264891500.0,,,10.6,0.125
1264893300.0,,,10.1,0.125
1264895100.0,,,9.9,0.125
1264896900.0,,,10.1,0.125
1264898700.0,,,10.4,0.125
1264900500.0,,,10.3,0.125
1264902300.0,,,9.7,0.125
1264904100.0,,,10.0,0.125
1264905900.0,,,10.4,0.125
1264907700.0,,,10.0,0.125
1264909500.0,,,9.6,0.125
1264911300.0,,,10.1,0.125
1264913100.0,,,10.7,0.125
1264914900.0,,,10.3,0.125
1264916700.0,,,10.1,0.125
1264918500.0,,,10.1,0.125
1264920300.0,,,9.6,0.125
1264922100.0,,,9.7,0.125
1264923900.0,,,9.6,0.125
1264925700.0,,,9.6,0.125
1264927500.0,,,10.0,0.125
1264929300.0,,,10.0,0.125
1264931100.0,,,10.0,0.125
1264932900.0,,,9.8,0.125
1264934700.0,,,9.4,0.125
1264936500.0,,,9.6,0.125
1264938300.0,,,10.1,0.125
1264940100.0,,,10.2,0.125
1264941900.0,,,10.2,0.125
1264943700.0,,,10.0,0.125
1264945500.0,,,9.7,0.125
1264947300.0,,,9.8,0.125
1264949100.0,,,9.6,0.125
1264950900.0,,,9.8,0.125
1264952700.0,,,10.1,0.125
1264954500.0,,,8.9,0.125
1264956300.0,,,8.6,0.125
1264958100.0,,,9.4,0.125
1264959900.0,,,10.0,0.125
1264961700.0,,,9.6,0.125
1264963500.0,,,8.7,0.125
1264965300.0,,,8.5,0.125
1264967100.0,,,9.0,0.125
1264968900.0,,,9.6,0.125
1264970700.0,,,10.2,0.125
1264972500.0,,,10.3,0.125
1264974300.0,,,9.4,0.125
1264976100.0,,,9.4,0.125
1264977900.0,,,9.6,0.125
1264979700.0,,,9.0,0.125
1264981500.0,,,9.6,0.125
1264983300.0,,,10.9,0.125
1264985100.0,,,10.8,0.125
1264986900.0,,,10.0,0.125
1264988700.0,,,9.9,0.125
1264990500.0,,,9.7,0.125
1264992300.0,,,10.0,0.125
1264994100.0,,,10.4,0.125
1264995900.0,,,10.2,0.225
1264997700.0,,,9.3,0.225
1264999500.0,,,9.1,0.325
1265001300.0,,,11.8,0.125
1265003100.0,,,12.1,0.225
1265004900.0,,,10.6,0.125
1265006700.0,,,9.6,0.125
1265008500.0,,,9.8,0.125
1265010300.0,,,9.6,0.125
1265012100.0,,,9.9,0.125
1265013900.0,,,9.5,0.125
1265015700.0,,,9.4,0.125
1265017500.0,,,8.9,0.125
1265019300.0,,,7.9,0.125
1265021100.0,,,7.2,0.125
1265022900.0,,,9.2,0.125
1265024700.0,,,9.4,0.125
1265026500.0,,,9.6,0.125
1265028300.0,,,8.8,0.225
1265030100.0,,,9.1,0.125
1265031900.0,,,9.6,0.125
1265033700.0,,,10.2,0.125
1265035500.0,,,9.9,0.125
1265037300.0,,,9.3,0.125
1265039100.0,,,9.3,0.125
1265040900.0,,,8.4,0.125
1265042700.0,,,8.5,0.325
1265069700.0,,,11.6,0.125
1265071500.0,,,11.5,0.125
1265073300.0,,,10.9,0.125
1265075100.0,,,10.3,0.125
1265076900.0,,,10.5,0.125
1265078700.0,,,10.5,0.125
1265080500.0,,,9.8,0.125
1265082300.0,,,10.0,0.125
1265084100.0,,,10.7,0.125
1265085900.0,,,11.1,0.125
1265087700.0,,,10.7,0.125
1265089500.0,,,11.3,0.125
1265091300.0,,,11.5,0.125
1265093100.0,,,11.0,0.125
1265094900.0,,,10.9,0.125
1265096700.0,,,10.9,0.125
1265098500.0,,,11.4,0.125
1265100300.0,,,11.6,0.125
1265102100.0,,,11.5,0.125
1265103900.0,,,11.2,0.125
1265105700.0,,,10.8,0.125
1265107500.0,,,10.9,0.125
1265109300.0,,,11.7,0.125
1265111100.0,,,11.6,0.125
1265112900.0,,,11.1,0.125
1265114700.0,,,11.3,0.125
1265116500.0,,,11.1,0.125
1265118300.0,,,10.5,0.125
1265120100.0,,,10.5,0.125
1265121900.0,,,10.5,0.125
1265123700.0,,,10.7,0.125
1265125500.0,,,10.9,0.125
1265127300.0,,,10.7,0.125
1265129100.0,,,10.4,0.125
1265130900.0,,,10.9,0.125
1265132700.0,,,11.2,0.125
1265134500.0,,,10.8,0.125
1265136300.0,,,11.1,0.125
1265138100.0,,,11.4,0.125
1265139900.0,,,12.1,0.125
1265141700.0,,,12.8,0.125
1265143500.0,,,13.1,0.125
1265145300.0,,,13.5,0.125
1265147100.0,,,13.0,0.125
1265148900.0,,,13.0,0.125
1265150700.0,,,13.9,0.125
1265152500.0,,,13.8,0.125
1265154300.0,,,14.1,0.125
1265156100.0,,,14.8,0.125
1265157900.0,,,15.3,0.125
1265159700.0,,,15.2,0.125
1265161500.0,,,14.9,0.125
1265163300.0,,,15.3,0.125
1265165100.0,,,14.8,0.125
1265166900.0,,,14.2,0.125
1265168700.0,,,15.1,0.125
1265170500.0,,,15.4,0.125
1265172300.0,,,15.7,0.125
1265174100.0,,,16.2,0.125
1265175900.0,,,16.6,0.125
1265177700.0,,,16.7,0.125
1265179500.0,,,16.7,0.125
1265181300.0,,,16.8,0.125
1265183100.0,,,16.5,0.125
1265184900.0,,,16.9,0.125
1265186700.0,,,17.1,0.125
1265188500.0,,,17.3,0.125
1265190300.0,,,17.1,0.125
1265192100.0,,,16.3,0.125
1265193900.0,,,16.3,0.125
1265195700.0,,,17.0,0.125
1265197500.0,,,17.5,0.125
1265199300.0,,,17.7,0.125
1265201100.0,,,18.0,0.125
1265202900.0,,,17.7,0.125
1265204700.0,,,17.4,0.125
1265206500.0,,,17.7,0.125
1265208300.0,,,17.6,0.125
1265210100.0,,,17.7,0.125
1265211900.0,,,18.0,0.125
1265213700.0,,,17.8,0.125
1265215500.0,,,17.9,0.125
1265217300.0,,,18.8,0.125
1265219100.0,,,19.3,0.125
1265220900.0,,,18.7,0.125
1265222700.0,,,18.5,0.125
1265224500.0,,,18.2,0.125
1265226300.0,,,18.5,0.125
1265228100.0,,,19.3,0.125
1265229900.0,,,19.0,0.125
1265231700.0,,,18.4,0.125
1265233500.0,,,18.4,0.125
1265235300.0,,,18.3,0.125
1265237100.0,,,18.0,0.125
1265238900.0,,,18.0,0.125
1265240700.0,,,17.8,0.125
1265242500.0,,,17.1,0.125
1265244300.0,,,16.8,0.125
1265246100.0,,,16.0,0.125
1265247900.0,,,15.8,0.125
1265249700.0,,,17.1,0.125
1265251500.0,,,16.3,0.125
1265253300.0,,,14.8,0.125
1265255100.0,,,14.7,0.125
1265256900.0,,,15.1,0.125
1265258700.0,,,15.1,0.125
1265260500.0,,,14.6,0.125
1265262300.0,,,14.9,0.125
1265264100.0,,,15.0,0.125
1265265900.0,,,14.7,0.125
1265267700.0,,,14.7,0.125
1265269500.0,,,14.3,0.125
1265271300.0,,,14.4,0.125
1265273100.0,,,14.4,0.125
1265274900.0,,,14.4,0.125
1265276700.0,,,13.9,0.125
1265278500.0,,,12.5,0.125
1265280300.0,,,11.9,0.125
1265282100.0,,,12.4,0.125
1265283900.0,,,12.3,0.125
1265285700.0,,,11.9,0.125
1265287500.0,,,11.9,0.125
1265289300.0,,,11.3,0.125
1265291100.0,,,10.3,0.125
1265292900.0,,,9.6,0.125
1265294700.0,,,8.7,0.125
1265296500.0,,,8.5,0.125
