date,KITT,P014,SA46,SA48,AZAM
1422243900.0,,9.0,9.1,11.0,
1422245640.0,,10.6,10.3,13.0,
1422247500.0,,10.2,8.5,11.0,
1422249300.0,,8.4,6.6,8.8,
1422251040.0,,9.9,9.2,11.7,
1422252900.0,,13.0,9.1,12.3,
1422254700.0,,13.7,7.9,11.0,
1422256440.0,,13.7,8.9,11.2,
1422258300.0,,14.5,10.8,12.4,
1422260100.0,,14.8,13.5,15.0,
1422261840.0,,16.0,11.8,14.1,
1422263700.0,,15.0,10.6,13.0,
1422265500.0,,15.8,13.8,16.7,
1422267240.0,,17.1,15.1,18.3,
1422269100.0,,16.3,12.9,15.6,
1422270900.0,,16.4,13.0,15.4,
1422272640.0,,12.9,14.1,16.9,
1422274500.0,,12.4,14.4,18.1,
1422276300.0,,16.7,14.0,17.1,
1422278040.0,,19.6,15.3,18.4,
1422279900.0,,19.2,17.0,20.8,
1422281700.0,,18.5,15.6,18.7,
1422283440.0,,19.4,16.5,18.5,
1422285300.0,,19.5,17.5,19.2,
1422287100.0,,20.9,18.5,20.8,
1422288840.0,,21.8,17.6,21.4,
1422290700.0,,21.9,18.3,22.6,
1422292500.0,,22.0,20.2,24.6,
1422294240.0,,21.3,17.0,22.9,
1422296100.0,,21.6,18.2,23.5,
1422297900.0,,23.2,21.3,26.0,
1422299640.0,,22.8,19.5,24.0,
1422301500.0,,21.3,18.8,22.7,
1422303300.0,,19.6,19.7,23.7,
1422305040.0,,19.0,18.9,23.7,
1422306900.0,,19.7,20.0,24.7,
1422308700.0,,19.7,20.2,24.0,
1422310440.0,,19.8,18.5,23.7,
1422312300.0,,19.9,19.4,24.8,
1422314100.0,,21.0,20.7,25.7,
1422315840.0,,21.6,21.4,25.8,
1422317700.0,,20.8,19.7,23.3,
1422319500.0,,20.3,18.8,24.5,
1422321240.0,,20.1,21.5,28.0,
1422323100.0,,21.0,20.3,26.0,
1422324900.0,,21.7,19.0,25.7,
1422326640.0,,20.3,19.0,25.6,
1422328500.0,,18.6,17.6,21.7,
1422330300.0,,18.5,20.0,21.6,
1422332040.0,,18.6,21.6,21.2,
1422333900.0,,17.2,19.7,20.5,
1422335700.0,,16.9,17.6,20.1,
1422337440.0,,18.3,17.7,19.3,
1422339300.0,,16.7,18.9,17.9,
1422341100.0,,13.2,17.6,17.1,
1422342840.0,,13.1,14.6,16.8,
1422344700.0,,15.9,15.7,17.9,
1422346500.0,,17.3,17.6,19.1,
1422348240.0,,16.6,16.9,18.8,
1422350100.0,,15.1,18.0,20.4,
1422351900.0,,15.1,18.5,21.4,
1422353640.0,,16.4,17.4,20.6,
1422355500.0,,17.0,17.1,19.3,
1422357300.0,,18.6,16.2,19.2,
1422359040.0,,19.5,15.1,20.5,
1422360900.0,,20.2,15.6,20.3,
1422362700.0,,20.6,16.3,20.4,
1422364440.0,,20.2,20.0,22.0,
1422366300.0,,18.7,20.8,22.5,
1422368100.0,,17.9,19.6,20.8,
1422369840.0,,17.9,19.7,20.0,
1422371700.0,,15.8,16.8,20.2,
1422373500.0,,15.6,15.7,20.7,
1422375240.0,,15.3,15.5,21.6,
1422377100.0,,16.0,17.4,22.9,
1422378900.0,,17.0,16.7,19.1,
1422380640.0,,16.0,14.7,17.9,
1422382500.0,,15.6,16.7,21.0,
1422384300.0,,15.9,17.2,20.0,
1422386040.0,,16.7,17.5,19.2,
1422387900.0,,17.0,17.5,17.8,
1422389700.0,,17.2,15.9,16.0,
1422391440.0,,18.6,14.6,16.3,
1422393300.0,,18.9,15.4,17.7,
1422395100.0,,17.5,15.7,17.6,
1422396840.0,,16.7,16.0,17.6,
1422398700.0,,16.3,16.7,17.1,
1422400500.0,,16.2,17.7,17.7,
1422402240.0,,15.5,18.7,19.4,
1422404100.0,,14.7,17.3,18.2,
1422405900.0,,15.3,15.8,17.4,
1422407640.0,,15.8,16.6,18.2,
1422409500.0,,15.1,16.0,16.7,
1422411300.0,,14.2,15.6,15.8,
1422413040.0,,14.3,16.1,16.0,
1422414900.0,,14.2,16.3,15.8,
1422416700.0,,14.1,16.5,15.2,
1422418440.0,,14.1,15.5,13.2,
1422420300.0,,13.3,14.6,11.8,
1422422100.0,,13.2,15.8,12.8,
1422423840.0,,13.7,17.5,13.9,
1422425700.0,,13.2,16.4,12.7,
1422427500.0,,12.5,15.0,11.6,
1422429240.0,,12.1,14.4,12.1,
1422431100.0,,11.2,14.8,12.8,
1422432900.0,,10.3,15.3,12.2,
1422434640.0,,11.7,13.3,9.7,
1422436500.0,,12.7,12.2,9.0,
1422438300.0,,12.7,14.5,10.3,
1422440040.0,,11.2,15.3,10.7,
1422441900.0,,10.0,12.7,8.6,
1422443700.0,,9.5,11.3,8.1,
1422445440.0,,9.2,11.9,9.1,
1422447300.0,,,13.1,11.1,
1422449100.0,,,11.5,10.7,
1422450840.0,,,12.6,12.1,
1422452700.0,,,12.5,11.9,
1422454500.0,,,13.0,10.5,
1422456240.0,,,13.1,10.8,
1422458100.0,,,11.7,9.1,
1422459900.0,,,9.2,6.5,
1422461640.0,,,7.3,4.9,
1422468900.0,,,7.2,6.3,
1422472440.0,,,10.4,9.9,
1422474300.0,,,8.4,7.0,
1422476100.0,,,7.6,,
1422483240.0,,,8.9,11.5,
1422486900.0,,,11.9,11.8,
1422488640.0,,,,12.4,
1422490500.0,,,,13.6,
1422495900.0,,,10.6,,
1422504840.0,,14.2,,,
1422506700.0,,13.6,,,
1422515640.0,,,16.0,16.0,
1422519300.0,,16.2,17.1,15.7,
1422521040.0,,16.5,,,
1422522900.0,,,18.2,15.9,
1422524700.0,,,17.8,16.1,
1422526440.0,,,18.8,15.4,
1422528300.0,,,19.2,16.2,
1422530100.0,,,18.4,17.3,
1422531840.0,,,17.2,17.3,
1422533700.0,,,16.5,17.1,
1422535500.0,,,15.6,15.7,
1422537240.0,,,17.5,17.1,
1422539100.0,,,17.9,18.0,
1422540900.0,,,19.4,21.2,
1422542640.0,,,,21.2,
1422544500.0,,,18.4,20.5,
1422546300.0,,,19.4,19.4,
1422548040.0,,,16.7,18.7,
1422551700.0,,,22.0,21.4,
1422553440.0,,,,20.0,
1422555300.0,,,17.9,19.3,
1422558840.0,,,20.0,23.8,
1422569640.0,,,25.9,24.8,
1422573300.0,,,25.9,25.1,
1422575040.0,,,,25.0,
1422576900.0,,21.4,23.1,23.0,
1422578700.0,,22.3,23.8,24.1,
1422580440.0,,23.7,25.7,24.7,
1422582300.0,,23.4,23.8,22.7,
1422584100.0,,23.1,24.6,24.7,
1422585840.0,,23.3,26.6,27.4,
1422587700.0,,23.8,27.4,28.7,
1422589500.0,,24.7,27.4,28.6,
1422591240.0,,25.1,26.7,27.9,
1422593100.0,,24.2,25.3,26.2,
1422594900.0,,24.5,25.8,26.3,
1422596640.0,,25.4,27.3,27.0,
1422598500.0,,25.3,26.1,25.8,
1422600300.0,,25.4,25.4,26.3,
1422602040.0,,25.9,27.2,27.6,
1422603900.0,,26.0,29.2,28.6,
1422605700.0,,26.4,27.7,28.9,
1422607440.0,,25.6,25.6,26.7,
1422609300.0,,25.5,25.9,25.9,
1422611100.0,,27.3,28.4,27.0,
1422612840.0,,27.3,29.2,26.9,
1422614700.0,,25.7,27.6,26.6,
1422616500.0,,25.4,28.6,28.1,
1422618240.0,,25.7,30.3,29.4,
1422620100.0,,25.3,29.2,27.9,
1422621900.0,,24.2,27.2,25.4,
1422623640.0,,23.6,26.7,24.6,
1422625500.0,,23.8,27.1,24.8,
1422627300.0,,23.8,28.6,25.4,
1422629040.0,,23.6,28.3,24.8,
1422630900.0,,23.5,26.8,24.6,
1422632700.0,,22.4,26.9,24.9,
1422634440.0,,21.4,25.3,24.0,
1422636300.0,,21.7,26.0,25.3,
1422638100.0,,22.7,25.3,24.6,
1422639840.0,,22.3,23.8,23.0,
1422641700.0,,21.6,24.3,22.5,
1422643500.0,,22.2,24.3,22.9,
1422645240.0,,22.1,25.7,24.3,
1422647100.0,,20.7,25.0,24.1,
1422648900.0,,20.8,24.1,23.6,
1422650640.0,,21.3,24.9,24.0,
1422652500.0,,21.5,24.9,24.1,
1422654300.0,,22.9,24.3,22.3,
1422656040.0,,22.8,24.8,21.3,
1422657900.0,,21.6,24.8,21.4,
1422659700.0,,21.3,25.4,22.0,
1422661440.0,,22.6,26.2,23.5,
1422663300.0,,22.7,23.2,21.4,
1422665100.0,,22.0,23.6,21.6,
1422666840.0,,21.2,25.5,23.4,
1422668700.0,,22.2,23.3,21.0,
1422670500.0,,22.4,23.4,21.4,
1422672240.0,,20.3,24.8,22.8,
1422674100.0,,20.1,24.9,22.5,
1422675900.0,,20.2,23.8,21.4,
1422677640.0,,20.5,22.5,19.6,
1422679500.0,,21.4,22.8,18.9,
1422681300.0,,21.9,22.6,19.3,
1422683040.0,,20.7,22.5,19.2,
1422684900.0,,19.6,21.7,18.6,
1422686700.0,,18.8,20.1,18.9,
1422688440.0,,17.9,19.0,19.4,
1422690300.0,,17.5,19.3,19.5,
1422692100.0,,18.5,19.0,19.2,
1422693840.0,,18.6,18.2,19.6,
1422695700.0,,18.8,20.2,20.9,
1422697500.0,,20.0,21.7,22.1,
1422699240.0,,19.4,20.7,21.5,
1422701100.0,,19.4,19.4,20.0,
1422702900.0,,19.6,19.9,20.8,
1422704640.0,,20.2,21.3,21.6,
1422706500.0,,20.1,21.4,20.3,
1422708300.0,,18.7,22.1,20.6,
1422710040.0,,18.4,20.9,19.9,
1422711900.0,,18.4,19.2,18.8,
1422713700.0,,18.1,19.8,19.7,
1422715440.0,,18.4,19.2,19.2,
1422717300.0,,18.4,19.0,18.9,
1422719100.0,,17.6,19.6,19.4,
1422720840.0,,18.3,19.2,18.8,
1422722700.0,,19.2,19.4,18.5,
1422724500.0,,18.2,19.6,18.8,
1422726240.0,,17.8,19.6,18.6,
1422728100.0,,17.6,19.5,18.8,
1422729900.0,,17.0,19.6,19.0,
1422731640.0,,16.0,18.2,17.9,
1422733500.0,,16.6,18.7,18.3,
1422735300.0,,17.7,19.5,17.8,
1422737040.0,,17.6,19.0,17.8,
1422738900.0,,17.5,20.8,19.4,
1422740700.0,,17.2,19.8,18.4,
1422742440.0,,14.7,17.1,17.5,
1422744300.0,,15.6,15.9,17.3,
1422746100.0,,17.5,15.0,16.5,
1422747840.0,,15.6,15.2,17.3,
1422749700.0,,15.6,15.8,17.9,
1422751500.0,,16.2,17.0,17.9,
1422753240.0,,16.7,17.4,17.5,
1422755100.0,,17.4,17.3,17.2,
1422756900.0,,16.3,17.8,18.3,
1422758640.0,,16.3,18.5,18.8,
1422760500.0,,16.6,19.3,18.7,
1422762300.0,,16.4,18.8,18.9,
1422764040.0,,16.4,17.5,18.1,
1422765900.0,,15.8,16.3,17.6,
1422767700.0,,16.7,17.2,17.9,
1422769440.0,,16.8,18.8,18.3,
1422771300.0,,16.1,18.7,18.3,
1422773100.0,,16.4,17.1,17.6,
1422774840.0,,16.5,17.5,17.7,
1422776700.0,,17.5,18.5,18.4,
1422778500.0,,17.9,17.6,17.5,
1422780240.0,,16.2,16.8,16.6,
1422782100.0,,16.2,17.4,17.1,
1422783900.0,,17.5,18.5,17.7,
1422785640.0,,17.3,18.0,17.0,
1422787500.0,,16.0,16.5,15.5,
1422789300.0,,14.2,16.5,15.4,
1422791040.0,,14.5,17.0,16.1,
1422792900.0,,15.1,16.0,15.3,
1422794700.0,,15.2,16.6,16.3,
1422796440.0,,15.0,16.7,16.7,
1422798300.0,,13.7,14.7,14.5,
1422800100.0,,13.4,13.9,13.5,
1422801840.0,,13.1,12.0,11.9,
1422803700.0,,12.2,12.5,12.7,
1422805500.0,,11.9,13.0,12.7,
1422807240.0,,12.1,12.7,12.3,
1422809100.0,,12.1,13.4,12.7,
1422810900.0,,10.9,13.5,11.3,
1422812640.0,,10.1,12.3,11.1,
1422814500.0,,11.2,11.1,11.7,
1422816300.0,,11.0,11.6,11.2,
1422818040.0,,9.6,9.9,9.3,
1422819900.0,,9.5,9.9,9.8,
1422821700.0,,9.7,11.3,11.7,
1422823440.0,,9.5,12.0,11.8,
1422825300.0,,8.8,11.8,10.6,
1422827100.0,,9.4,10.9,10.4,
1422828840.0,,8.9,10.2,9.8,
1422830700.0,,7.9,10.8,11.2,
1422832500.0,,8.6,11.9,,
1422834240.0,,7.8,12.2,,
1422836100.0,,7.8,11.1,,
1422837900.0,,8.7,11.0,,
1422839640.0,,9.0,11.4,,
1422841500.0,,9.4,11.6,,
1422843300.0,,9.3,12.0,,
1422845040.0,,9.2,11.9,,
1422846900.0,,8.9,12.5,,
1422848700.0,,8.7,11.8,,
1422850440.0,,8.8,10.6,,
1422852300.0,,7.8,10.3,,
1422854100.0,,8.0,10.8,,
1422855840.0,,7.9,10.1,,
1422857700.0,,7.6,10.1,,
1422859500.0,,7.9,9.5,,
1422861240.0,,7.8,8.7,,
1422863100.0,,8.1,9.6,,
1422864900.0,,8.1,8.3,,
1422866640.0,,7.4,8.0,,
1422868500.0,,7.8,10.3,,
1422870300.0,,8.3,10.9,,
1422872040.0,,8.2,10.2,,
1422873900.0,,7.7,9.7,,
1422875700.0,,6.4,10.0,,
1422877440.0,,7.1,11.0,,
1422879300.0,,7.3,7.3,,
1422881100.0,,7.3,7.5,,
1422882840.0,,7.3,11.6,,
1422884700.0,,7.8,11.4,,
1422886500.0,,8.6,12.4,,
1422888240.0,,8.2,12.9,,
1422890100.0,,8.0,,7.8,
1422891900.0,,7.4,,7.0,
1422893640.0,,7.7,9.8,8.6,
1422895500.0,,8.6,,8.9,
1422897300.0,,8.0,10.4,9.0,
1422899040.0,,7.8,,7.6,
1422900900.0,,8.9,11.5,10.9,
1422902700.0,,9.1,11.5,10.8,
1422904440.0,,8.5,10.8,10.4,
1422906300.0,,8.5,9.9,9.6,
1422908100.0,,8.4,11.6,11.6,
1422909840.0,,7.9,,,
1422911700.0,,7.7,,6.6,
1422913500.0,,8.8,,7.5,
1422915240.0,,9.2,12.4,11.7,
1422917100.0,,9.3,,,
1422918900.0,,8.9,,,
1422920640.0,,8.2,,,
1422922500.0,,9.1,,,
1422924300.0,,10.1,,,
1422926040.0,,10.5,,,
1422927900.0,,9.6,,,
1422929700.0,,8.2,,7.8,
1422931440.0,,8.7,,,
1422933300.0,,9.6,,,
1422935100.0,,9.5,,,
1422936840.0,,9.4,,11.0,
1422938700.0,,9.2,,,
1422940500.0,,9.9,,,
1422942240.0,,9.6,,,
1422944100.0,,9.7,12.3,9.0,
1422945900.0,,10.0,12.5,8.8,
1422947640.0,,9.4,11.6,8.6,
1422949500.0,,9.5,11.2,8.9,
1422951300.0,,9.3,,,
1422953040.0,,7.9,,,
1422954900.0,,8.2,11.9,9.7,
1422956700.0,,8.7,11.5,9.2,
1422958440.0,,7.8,11.0,8.4,
1422960300.0,,6.5,10.8,8.0,
1422962100.0,,5.7,11.0,8.2,
1422963840.0,,6.5,9.8,7.8,
1422965700.0,,7.1,9.9,7.7,
1422967500.0,,7.7,10.0,6.7,
1422969240.0,,7.2,12.3,10.6,
1422971100.0,,7.3,11.6,9.8,
1422972900.0,,7.8,11.7,9.6,
1422974640.0,,7.3,12.3,10.8,
1422976500.0,,7.0,11.5,9.9,
1422978300.0,,6.8,10.2,8.5,
1422980040.0,,7.6,9.8,8.9,
1422981900.0,,7.5,9.1,8.5,
1422983700.0,,6.6,10.5,9.2,
1422985440.0,,7.1,7.7,6.6,
1422987300.0,,7.4,6.4,6.4,
1422989100.0,,7.3,7.6,7.5,
1422990840.0,,7.6,9.1,8.5,
1422992700.0,,9.2,8.3,7.9,
1422994500.0,,9.3,10.9,11.8,
1422996240.0,,8.4,11.0,12.6,
1422998100.0,,8.1,6.9,7.6,
1422999900.0,,7.4,9.3,9.7,
1423001640.0,,7.7,9.6,8.6,
1423003500.0,,8.6,9.5,7.1,
1423005300.0,,8.0,11.1,8.9,
1423007040.0,,6.9,12.3,9.4,
1423008900.0,,7.0,8.0,7.3,
1423010700.0,,7.7,8.0,7.3,
1423012440.0,,8.2,7.7,6.5,
1423014300.0,,7.9,6.9,6.6,
1423016100.0,,7.5,7.3,6.9,
1423017840.0,,7.0,7.9,7.9,
1423019700.0,,6.5,8.4,9.3,
1423021500.0,,6.5,7.1,8.2,
1423023240.0,,5.8,7.2,8.0,
1423025100.0,,5.9,8.3,9.1,
1423026900.0,,6.6,8.9,9.6,
1423028640.0,,6.4,8.2,7.9,
1423030500.0,,6.7,7.4,6.4,
1423032300.0,,7.1,7.2,6.3,
1423034040.0,,6.9,7.8,6.1,
1423035900.0,,7.1,8.7,6.7,
1423037700.0,,7.1,6.7,5.6,
1423039440.0,,6.7,6.7,5.4,
1423041300.0,,7.8,9.5,7.6,
1423043100.0,,7.7,9.6,7.8,
1423044840.0,,6.4,7.4,5.5,
1423046700.0,,4.3,7.2,5.1,
1423048500.0,,4.4,8.3,6.7,
1423050240.0,,6.3,8.2,6.8,
1423052100.0,,7.0,6.1,4.8,
1423053900.0,,7.8,7.4,5.8,
1423055640.0,,6.5,8.7,7.2,
1423057500.0,,6.1,8.2,7.0,
1423059300.0,,6.7,8.3,6.7,
1423061040.0,,6.3,7.4,5.8,
1423062900.0,,6.0,7.5,6.0,
1423064700.0,,5.0,6.8,4.8,
1423066440.0,,5.2,6.8,5.1,
1423068300.0,,5.8,6.7,4.6,
1423070100.0,,5.2,5.8,2.6,
1423071840.0,,6.2,6.5,4.0,
1423073700.0,,7.1,7.4,5.9,
1423075500.0,,6.2,7.1,5.8,
1423077240.0,,5.8,6.9,6.0,
1423079100.0,,6.0,6.9,5.5,
1423080900.0,,6.8,6.2,4.4,
1423082640.0,,6.5,6.4,5.4,
1423084500.0,,5.9,6.7,6.3,
1423086300.0,,5.5,6.5,6.1,
1423088040.0,,6.0,5.6,5.0,
1423089900.0,,6.8,5.7,5.0,
1423091700.0,,6.3,5.9,5.2,
1423093440.0,,4.7,3.2,2.6,
1423095300.0,,5.4,3.4,3.0,
1423097100.0,,6.3,6.0,6.0,
1423098840.0,,5.8,5.1,4.6,
1423100700.0,,5.2,4.7,3.6,
1423102500.0,,4.0,6.2,4.3,
1423104240.0,,4.2,6.1,4.2,
1423106100.0,,4.4,5.9,4.5,
1423107900.0,,4.6,5.0,3.5,
1423109640.0,,3.9,5.1,3.2,
1423111500.0,,4.2,6.6,4.7,
1423113300.0,,4.7,7.3,5.5,
1423115040.0,,4.1,6.0,4.0,
1423116900.0,,4.4,5.6,3.3,
1423118700.0,,4.0,5.5,3.2,
1423120440.0,,5.7,5.9,3.3,
1423122300.0,,6.3,5.9,4.0,
1423124100.0,,4.7,3.2,2.4,
1423125840.0,,4.2,4.0,2.6,
1423127700.0,,4.6,6.8,5.0,
1423129500.0,,4.7,6.0,4.5,
1423131240.0,,3.6,3.9,2.2,
1423133100.0,,3.7,4.9,2.3,
1423134900.0,,4.7,6.1,3.1,
1423136640.0,,4.5,5.3,2.8,
1423138500.0,,4.2,3.7,2.2,
1423140300.0,,4.6,5.0,3.3,
1423142040.0,,3.9,6.1,3.9,
1423143900.0,,3.4,5.4,3.3,
1423145700.0,,4.2,4.8,2.7,
1423147440.0,,4.4,4.7,2.1,
1423149300.0,,3.4,4.3,1.8,
1423151100.0,,3.2,3.2,1.2,
1423152840.0,,4.1,4.6,2.4,
1423154700.0,,4.0,5.4,2.6,
1423156500.0,,3.3,4.4,2.0,
1423158240.0,,4.2,4.1,2.3,
1423160100.0,,5.0,5.9,3.3,
1423161900.0,,4.3,5.4,2.2,
1423163640.0,,4.5,3.7,1.5,
1423165500.0,,5.2,4.5,3.4,
1423167300.0,,5.8,5.6,3.8,
1423169040.0,,6.0,6.5,4.6,
1423170900.0,,5.5,6.2,4.9,
1423172700.0,,5.3,4.4,3.5,
1423174440.0,,5.4,3.3,3.4,
1423176300.0,,6.2,4.3,4.5,
1423178100.0,,5.2,5.2,5.8,
1423179840.0,,5.2,4.8,6.4,
1423181700.0,,6.7,6.5,7.5,
1423183500.0,,6.4,7.8,7.7,
1423185240.0,,6.5,6.5,5.8,
1423187100.0,,6.4,6.7,6.1,
1423188900.0,,6.2,7.0,6.1,
1423190640.0,,5.9,7.3,6.3,
1423192500.0,,6.6,7.6,7.4,
1423194300.0,,7.2,6.6,6.0,
1423196040.0,,5.9,6.0,5.0,
1423197900.0,,6.0,7.6,6.2,
1423199700.0,,5.7,7.9,6.6,
1423201440.0,,5.6,5.8,,
1423203300.0,,6.7,4.3,,
1423205100.0,,5.9,4.2,,
1423206840.0,,5.5,5.4,,
1423208700.0,,6.3,6.1,,
1423210500.0,,5.6,3.9,,
1423212240.0,,4.2,5.4,,
1423214100.0,,4.7,8.1,,
1423215900.0,,5.4,6.3,,
1423217640.0,,4.7,5.0,,
1423219500.0,,4.5,5.6,,
1423221300.0,,5.6,6.4,,
1423223040.0,,5.9,4.7,,
1423224900.0,,5.6,2.8,,
1423226700.0,,5.3,4.7,,
1423228440.0,,4.3,6.4,,
1423230300.0,,4.7,6.0,,
1423232100.0,,4.9,5.2,,
1423233840.0,,4.7,5.5,,
1423235700.0,,4.4,5.7,4.8,
1423237500.0,,3.9,4.2,3.4,
1423239240.0,,4.5,3.7,2.6,
1423241100.0,,3.6,3.3,1.6,
1423242900.0,,2.9,2.5,1.4,
1423244640.0,,3.9,3.8,2.9,
1423246500.0,,4.5,5.6,4.0,
1423248300.0,,3.8,4.1,2.7,
1423250040.0,,3.6,3.8,3.4,
1423251900.0,,4.8,4.5,4.8,
1423253700.0,,5.8,4.6,4.6,
1423255440.0,,6.0,4.8,5.5,
1423257300.0,,6.1,4.9,6.2,
1423259100.0,,6.5,5.0,5.0,
1423260840.0,,7.0,4.1,3.1,
1423262700.0,,6.7,5.1,4.0,
1423264500.0,,5.8,6.3,4.9,
1423266240.0,,6.1,4.2,3.4,
1423268100.0,,7.3,5.8,5.5,
1423269900.0,,7.6,9.0,8.4,
1423271640.0,,7.6,7.1,6.7,
1423273500.0,,7.2,5.5,5.5,
1423275300.0,,7.3,6.2,5.3,
1423277040.0,,7.4,6.4,4.7,
1423278900.0,,6.9,6.9,5.1,
1423280700.0,,6.7,5.5,4.5,
1423282440.0,,5.7,4.1,3.4,
1423284300.0,,6.1,6.5,5.3,
1423286100.0,,6.3,7.5,6.2,
1423287840.0,,5.8,5.7,4.4,
1423289700.0,,6.6,5.1,3.8,
1423291500.0,,6.1,5.1,3.5,
1423293240.0,,6.1,6.5,3.8,
1423295100.0,,7.2,5.9,3.9,
1423296900.0,,6.5,4.0,3.0,
1423298640.0,,6.0,5.9,3.3,
1423300500.0,,6.0,7.7,4.9,
1423302300.0,,6.1,7.6,4.7,
1423304040.0,,5.4,6.5,2.7,
1423305900.0,,5.2,6.6,2.2,
1423307700.0,,6.1,7.3,2.8,
1423309440.0,,5.8,6.2,2.4,
1423311300.0,,5.5,5.0,1.7,
1423313100.0,,5.5,5.1,2.3,
1423314840.0,,4.7,,2.1,
1423316700.0,,4.6,,2.3,
1423318500.0,,4.8,4.4,1.8,
1423320240.0,,4.4,5.2,2.5,
1423322100.0,,3.4,5.4,2.8,
1423323900.0,,3.7,4.1,1.5,
1423325640.0,,4.6,5.7,3.1,
1423327500.0,,3.6,5.3,2.5,
1423329300.0,,3.2,4.2,1.5,
1423331040.0,,4.0,3.7,2.2,
1423332900.0,,5.1,4.2,3.2,
1423334700.0,,5.3,4.1,3.0,
1423336440.0,,5.0,3.8,2.8,
1423338300.0,,4.4,3.3,3.0,
1423340100.0,,4.0,3.4,2.7,
1423341840.0,,3.8,5.2,4.6,
1423343700.0,,3.6,4.8,4.1,
1423345500.0,,3.5,3.3,2.1,
1423347240.0,,2.9,2.1,1.1,
1423349100.0,,2.8,2.4,2.4,
1423350900.0,,2.3,1.9,2.8,
1423352640.0,,2.0,1.4,2.3,
1423354500.0,,2.2,3.6,4.0,
1423356300.0,,2.8,4.7,4.4,
1423358040.0,,3.1,3.4,2.9,
1423359900.0,,1.6,2.6,1.8,
1423361700.0,,1.4,2.6,1.9,
1423363440.0,,2.6,3.0,2.7,
1423365300.0,,3.0,3.2,3.0,
1423367100.0,,2.7,2.6,2.7,
1423368840.0,,1.3,2.3,2.7,
1423370700.0,,2.0,3.4,4.0,
1423372500.0,,3.0,3.1,4.0,
1423374240.0,,2.1,3.6,2.7,
1423376100.0,,1.7,2.8,1.9,
1423377900.0,,2.2,1.1,1.9,
1423379640.0,,3.0,4.1,4.6,
1423381500.0,,3.5,3.9,5.4,
1423383300.0,,2.2,2.4,3.4,
1423385040.0,,2.2,2.8,2.7,
1423386900.0,,3.1,3.9,3.6,
1423388700.0,,3.2,3.8,3.0,
1423390440.0,,3.2,2.6,1.5,
1423392300.0,,1.2,3.0,1.8,
1423394100.0,,1.2,3.5,2.3,
1423395840.0,,2.5,2.1,1.6,
1423397700.0,,3.2,2.9,2.8,
1423399500.0,,2.6,4.7,4.5,
1423401240.0,,1.5,3.5,3.4,
1423403100.0,,2.2,3.5,3.8,
1423404900.0,,2.7,2.6,2.9,
1423406640.0,,3.5,3.2,3.2,
1423408500.0,,2.7,4.9,4.3,
1423410300.0,,2.6,3.7,3.5,
1423412040.0,,3.6,4.0,4.6,
1423413900.0,,3.1,5.1,4.5,
1423415700.0,,3.4,4.8,4.1,
1423417440.0,,4.4,4.4,5.4,
1423419300.0,,4.3,4.2,5.8,
1423421100.0,,3.3,3.6,4.7,
1423422840.0,,3.4,3.6,5.4,
1423424700.0,,4.2,3.4,6.0,
1423426500.0,,4.7,3.3,6.5,
1423428240.0,,4.9,4.3,7.1,
1423430100.0,,4.8,4.2,5.9,
1423431900.0,,4.1,3.3,4.7,
1423433640.0,,4.5,3.3,4.5,
1423435500.0,,3.7,4.2,4.6,
1423437300.0,,1.5,4.6,4.7,
1423439040.0,,2.4,5.7,6.3,
1423440900.0,,4.2,7.2,7.6,
1423442700.0,,4.6,7.4,7.2,
1423444440.0,,4.1,7.0,6.4,
1423446300.0,,3.9,6.1,4.8,
1423448100.0,,4.1,5.0,3.3,
1423449840.0,,4.5,6.2,4.3,
1423451700.0,,5.0,7.4,6.0,
1423453500.0,,4.5,6.2,5.2,
1423455240.0,,4.0,6.0,4.5,
1423457100.0,,4.7,7.2,5.5,
1423458900.0,,4.3,6.1,5.1,
1423460640.0,,4.0,4.5,4.0,
1423462500.0,,4.3,4.3,3.6,
1423464300.0,,4.2,4.0,3.4,
1423466040.0,,4.9,4.2,4.9,
1423467900.0,,5.2,5.0,4.9,
1423469700.0,,4.5,4.7,4.1,
1423471440.0,,5.2,6.1,6.0,
1423473300.0,,5.3,7.5,7.3,
1423475100.0,,5.2,5.7,4.6,
1423476840.0,,4.4,4.9,3.0,
1423478700.0,,2.4,5.9,4.6,
1423480500.0,,3.9,6.3,5.2,
1423482240.0,,5.6,4.7,4.4,
1423484100.0,,5.8,5.3,5.3,
1423485900.0,,4.8,6.6,6.5,
1423487640.0,,4.2,5.8,5.4,
1423489500.0,,4.7,5.5,5.1,
1423491300.0,,4.5,4.4,4.2,
1423493040.0,,4.4,5.1,4.8,
1423494900.0,,3.8,5.1,5.1,
1423496700.0,,4.3,4.5,4.1,
1423498440.0,,4.7,5.9,4.7,
1423500300.0,,2.9,5.0,3.4,
1423502100.0,,3.3,4.0,2.8,
1423503840.0,,4.6,4.1,3.8,
1423505700.0,,4.1,4.4,3.6,
1423507500.0,,3.5,4.0,3.5,
1423509240.0,,3.3,3.8,4.4,
1423511100.0,,3.1,4.3,5.5,
1423512900.0,,3.8,5.4,6.8,
1423514640.0,,4.2,5.2,5.6,
1423516500.0,,3.6,3.0,3.5,
1423518300.0,,3.2,1.8,3.0,
1423520040.0,,4.0,2.0,2.6,
1423521900.0,,4.4,2.9,2.8,
1423523700.0,,3.1,3.9,3.5,
1423525440.0,,3.7,6.3,5.0,
